customer_uid,imsi
8189-XRIKE,772989794
1506-YJTYT,869084360
4123-DVHPH,825453190
6425-YQLLO,613033155
5442-UTCVD,238664231
2228-BZDEE,674699323
7734-DBOAI,593921498
2789-CZANW,469031630
2091-RFFBA,799098929
2114-MGINA,734990941
7596-LDUXP,742507267
3740-RLMVT,158712270
4489-SNOJF,567004538
2192-OZITF,465725334
5651-CPDND,323868734
2186-QZEYA,736743173
1131-ALZWV,243004749
7729-XBTWX,186353378
9134-WYRVP,139721192
3284-SVCRO,720545959
9732-OUYRN,786142662
0559-CKHUS,154165528
2931-SVLTV,164841068
6899-PPEEA,565297396
7504-UWHNB,567338780
2582-FFFZR,660814136
8908-NMQTX,474187479
2187-LZGPL,156062626
1431-AIDJQ,363084637
6288-LBEAR,702231061
4597-NUCQV,942306234
9019-QVLZD,647085119
8413-YNHNV,459185154
5808-TOTXO,753002301
4369-NYSCF,421570693
6333-YDVLT,776031893
5324-KTGCG,805946122
5599-HVLTW,313092790
7394-LWLYN,382593698
3707-LRWZD,380686949
6873-UDNLD,765010913
2700-LUEVA,344825255
1455-ESIQH,223124584
0958-YHXGP,221416708
1101-SSWAG,143602440
2979-SXESE,841219978
4013-TLDHQ,395174755
5743-KHMNA,138222277
4194-FJARJ,796972787
5325-UWTWJ,536120154
3969-GYXEL,590741919
9208-OLGAQ,612612714
3244-CQPHU,453498790
2674-MLXMN,253580536
9708-HPXWZ,870016605
6992-TKNYO,878934608
4468-YDOVK,921886166
3754-DXMRT,605138236
5792-JALQC,194462941
7130-VTEWQ,932766538
2200-DSAAL,612714830
4302-ZYFEL,753957881
9351-LZYGF,896051527
4366-CTOUZ,550119537
6121-VZNQB,715062423
7903-CMPEY,626996005
1518-OMDIK,226276022
6671-NGWON,370518576
0595-ITUDF,461631502
6996-KNSML,854800179
1955-IBMMB,868842088
0096-BXERS,399103506
3806-YAZOV,177307563
7998-ZLXWN,575276084
6253-WRFHY,912861052
9133-AYJZG,370322843
2675-OTVVJ,576835032
8680-CGLTP,278202159
8430-TWCBX,692088255
5018-GWURO,416835335
6741-QRLUP,573068790
4737-HOBAX,396714091
0537-QYZZN,422682766
3340-QBBFM,512856140
1704-NRWYE,441544710
2592-SEIFQ,456682339
8200-KLNYW,765805513
3372-CDXFJ,712358066
4781-ZXYGU,946914351
7632-YUTXB,823854055
2718-YSKCS,663063735
9896-UYMIE,749620965
0853-NWIFK,954978519
8212-CRQXP,593412863
6980-CDGFC,510910158
7691-XVTZH,405913920
2520-SGTTA,651441765
7481-ATQQS,885221831
2277-VWCNI,531771744
1088-CNNKB,307056153
8642-GVWRF,626417856
1930-BZLHI,701913448
3400-ESFUW,291043402
5868-YTYKS,563347242
3525-DVKFN,531842843
1482-OXZSY,304850565
0377-JBKKT,384104005
5778-BVOFB,905716966
3373-YZZYM,961596221
2057-ZBLPD,771931282
0228-MAUWC,488387516
5502-RLUYV,407418106
0023-HGHWL,439697540
7663-YJHSN,731968785
4915-BFSXL,260020930
3086-RUCRN,319980113
5215-LNLDJ,235510418
7576-JMYWV,247140945
9039-RBEEE,933715918
0257-KXZGU,620415374
1307-ATKGB,419062976
8417-FMLZI,372260852
3714-XPXBW,913035673
1850-AKQEP,557403198
2824-DXNKN,264230217
5227-JSCFE,704654397
0848-ZGQIJ,687978148
3621-CHYVB,182234079
8042-RNLKO,429979261
1792-UXAFY,657269258
5372-FBKBN,445081491
0420-TXVSG,133512732
6217-TOWGS,375319739
0515-YPMCW,142765131
0378-XSZPU,311925436
1045-LTCYT,734095382
1544-JJMYL,274283766
4636-JGAAI,516597798
6874-SGLHU,183773627
5951-AOFIH,888839218
4729-XKASR,472909940
3059-NGMXB,924686704
8652-YHIYU,497051026
5278-PNYOX,570951336
5449-FIBXJ,723738522
3486-HOOGQ,259071479
5061-PBXFW,719571707
8630-FJLIB,963918069
3891-NLXJB,551864315
4749-OJKQU,219745719
0577-WHMEV,662072907
5453-AXEPF,683566787
3639-XJHKQ,454451569
3716-LRGXK,851183003
2263-SFSQZ,410892606
9950-MTGYX,498246917
3397-AVTKU,153210356
4825-FUREZ,705735051
9837-BMCLM,857656048
2672-OJQZP,239070829
0137-UDEUO,416626018
3134-DSHVC,547785108
6161-UUUTA,690108983
7821-DPRQE,864511961
6543-XRMYR,138222563
2001-EWBQU,555753454
4925-LMHOK,486285528
1608-GMEWB,286854417
6695-AMZUF,961655049
1455-UGQVH,800858653
8410-BGQXN,883564697
8280-MQRQN,277595139
1619-YWUBB,817135590
7611-YKYTC,729958525
2037-SGXHH,288154962
3178-FESZO,593061906
0365-GXEZS,969204335
0082-OQIQY,928153532
6087-MVHJH,502891934
4603-JANFB,714614758
3018-TFTSU,555702917
3606-SBKRY,551052676
4806-KEXQR,485218484
0667-NSRGI,597222399
7083-YNSKY,439451334
6893-ODYYE,554548367
8242-JSVBO,928847927
2479-BRAMR,157227075
9541-ZPSEA,558652567
2665-NPTGL,406607617
1139-WUOAH,554832036
4693-VWVBO,945030065
7434-SHXLS,675642831
6937-GCDGQ,895588314
0988-JRWWP,863051144
5075-JSDKI,634991696
7908-QCBCA,483703113
8644-XYTSV,608982785
6711-FLDFB,701337199
3873-WOSBC,943594098
7465-ZZRVX,291157957
7975-JMZNT,918579509
7251-XFOIL,552254580
4116-IQRFR,965916042
3714-JTVOV,198609781
8259-DZLIZ,524055934
0442-ZXKVS,544348914
7853-WNZSY,333726310
3120-FAZKD,720631532
8606-OEGQZ,811257079
0225-ZORZP,431933626
4702-IOQDC,434532876
9489-JMTTN,631893763
0575-CUQOV,436350793
0967-BMLBD,122006948
6178-KFNHS,933317427
2830-LEWOA,251710392
5006-MXVRN,809563624
1264-BYWMS,877290108
9658-WYUFB,529285112
8327-WKMIE,688104629
6917-FIJHC,800878676
5329-KRDTM,553925640
7797-EJMDP,537340162
3530-VWVGU,655562732
2013-SGDXK,432741966
6368-NWMCE,868248640
3633-CDBUW,938091930
0707-HOVVN,272354886
8580-QVLOC,136453504
3956-MGXOG,170014828
9274-UARKJ,232403456
4077-HWUYD,667025692
2012-NWRPA,614674395
8808-ELEHO,751792999
0103-CSITQ,438326597
3506-LCJDC,469275364
8671-KKKOS,474816940
7305-ZWMAJ,312858003
9518-XXBXE,615792526
3934-HXCFZ,666756943
6578-KRMAW,628693447
4860-IJUDE,638406137
7666-WKRON,363847915
9688-YGXVR,375332509
0423-UDIJQ,149638885
1945-XISKS,479597000
4910-AQFFX,761672995
2154-KVJFF,471351047
5360-LJCNJ,295944238
2607-FBDFF,148754992
9647-ERGBE,694387786
3428-XZMAZ,256058945
1100-DDVRV,978616877
0378-TOVMS,298600852
4355-HBJHH,270193843
6728-WYQBC,307553665
9058-CBREO,665197309
9029-FEGVJ,242779707
7216-KAOID,829685710
0318-QUUOB,643130533
6145-NNPNO,842108489
5520-FVEWJ,979835780
5339-TJFEK,154724737
5572-ZDXHY,669294984
2074-GUHPQ,883415192
4625-XMOYM,976419240
5827-MWCZK,713865354
1385-TQOZW,850358396
5914-XRFQB,288186988
4329-YPDDQ,178784249
4804-NCPET,250515370
3750-CKVKH,551293903
5944-UGLLK,607948563
8063-GBATB,745600250
7787-BNTZM,813475854
2252-ISRNH,701662350
9415-TPKRV,610852854
5322-TEUJK,350054815
4547-KQRTM,655551879
4877-EVATK,398357876
1866-DIOQZ,230741348
8375-KVTHK,182627812
2697-NQBPF,618581711
3709-OIJEA,336177183
7639-SUPCW,764151527
1386-ZIKUV,951740281
0599-XNYDO,425203306
6377-WHAOX,457519842
6855-VLGOS,944377948
8999-XXGNS,343281029
8746-OQQRW,265480655
3181-MIZBN,352299835
0471-ARVMX,537923164
7766-CLTIC,783146903
5650-YLIBA,369696628
0825-CPPQH,376442163
9084-OAYKL,192469359
6122-LJADA,391481125
2400-XIWIO,799307586
7524-VRLPL,410119381
1069-XAIEM,145570750
7569-NMZYQ,316023165
5201-USSQZ,278336683
2105-PHWON,577928430
1494-EJZDW,785800692
4884-TVUQF,827088232
8003-EWNDZ,481595811
1897-RCFUM,220452519
9256-JTBNZ,356275079
4658-HCOHW,593592127
2211-RMNHO,406787938
2432-TFSMK,632726640
3440-JPSCL,564826284
4929-ROART,170049797
1834-ABKHQ,332235882
1741-WTPON,301194342
3932-IJWDZ,857925300
1240-HCBOH,942577349
3594-KADLU,769539042
8065-BVEPF,894189819
3796-ENZGF,136491991
1734-ZMNTZ,440931572
2853-CWQFQ,458869001
0813-TAXXS,303037889
2519-TWKFS,429138883
2889-FPWRM,261674200
0626-QXNGV,498219624
6723-CEGQI,665722277
6987-XQSJT,196228156
4732-RRJZC,288500405
9499-XPZXM,311951410
4338-EYCER,405088219
3007-FDPEA,923750917
6350-XFYGW,582750979
4290-BSXUX,854431385
8513-OLYGY,622739919
0311-QYWSS,907827170
8705-DWKTI,797381973
8755-IWJHN,340094609
0325-XBFAC,521218965
4480-QQRHC,729107506
0929-PECLO,500043010
3680-CTHUH,270281720
1202-KKGFU,581676930
6112-KTHFQ,956816624
1852-XEMDW,265779414
2462-XIIJB,672716915
4760-XOHVN,388366950
1820-DJFPH,345133580
9426-SXNHE,434474477
9068-FHQHD,524795582
1269-FOYWN,681850884
9470-YFUYI,791030310
7817-BOQPW,812376244
7402-EYFXX,813422168
1853-UDXBW,771249923
9895-VFOXH,537955373
5458-CQJTA,941072330
1230-QAJDW,541682712
5701-ZIKJE,768468307
5219-YIPTK,812353415
5032-MIYKT,827896047
7396-VJUZB,364811105
9717-QEBGU,571025400
5172-RKOCB,205754555
6509-TSGWN,535645771
3540-RZJYU,679753883
3178-CIFOT,344608750
2091-MJTFX,425295596
4530-NDRKU,552957674
5985-TBABQ,783972589
9800-ONTFE,521540971
6743-HHQPF,446711527
8455-HIRAQ,426590028
6616-AALSR,860119476
0883-EIBTI,231499848
9415-ZNBSX,593061744
4018-KJYUY,936601615
0722-TROQR,383065629
7571-YXDAD,337809357
3884-UEBXB,535619364
8780-RSYYU,649070864
5537-UXXVS,791606894
1791-PQHBB,825605601
8701-DGLVH,314723751
8741-LQOBK,822597271
3393-FMZPV,577310609
8082-GHXOP,448553480
6402-ZFPPI,716938103
0980-FEXWF,283575268
7486-KSRVI,533970877
3011-WQKSZ,475412257
8443-WVPSS,215270038
3006-XIMLN,758038292
8218-FFJDS,531216763
1986-PHGZF,527679195
9965-YOKZB,421528304
0504-HHAPI,268403816
9360-OMDZZ,545380687
6305-YLBMM,199121744
0345-XMMUG,715125619
8024-XNAFQ,950666356
3647-GMGDH,553629042
2988-GBIVW,260595268
2832-SCUCO,388253964
7036-ZZKBD,279233678
3791-LGQCY,488793785
0265-PSUAE,362789271
0463-TXOAK,800051902
0594-UFTUL,910537252
9509-MPYOD,250341832
9128-CPXKI,555796620
0129-KPTWJ,762421437
8166-ZZTFS,317631058
5855-EIBDE,219174958
5365-LLFYV,334420362
5956-YHHRX,511352073
6008-NAIXK,391979891
2956-GGUCQ,625004557
1928-BXYIV,249660729
5760-FXFVO,469535942
6595-COKXZ,717690774
0961-ZWLVI,723285829
5181-OABFK,776492244
4007-NHVHI,572722994
7816-VGHTO,159613403
5871-DGTXZ,908179503
7550-WIQVA,491667578
7544-ZVIKX,688535167
0016-QLJIS,650949360
7508-DQAKK,837744381
5176-OLSKT,258272027
9356-AXGMP,519417185
3556-BVQGL,414689256
0362-ZBZWJ,192398846
8979-CAMGB,446228840
4211-MMAZN,522520397
7581-EBBOU,215822107
4274-OWWYO,835289428
5073-RZGBK,830830721
1541-ETJZO,801337843
2192-CKRLV,632129238
3154-HMWUU,879376784
6119-SPUDB,600427307
6522-OIQSX,722489359
7813-ZGGAW,792872499
8748-HFWBO,343065291
1052-QJIBV,195812511
1319-YLZJG,502446512
4106-HADHQ,782733845
0723-FDLAY,634026423
3050-RLLXC,907926744
9298-WGMRW,243399233
2369-UAPKZ,420709466
3088-LHEFH,662085598
2778-OCLGR,324892964
6583-KQJLK,297097828
8544-JNBOX,880273484
6681-ZSEXG,264753127
6139-ZZRBQ,818240962
6116-RFVHN,944767997
0637-KVDLV,965609127
8884-FEEWR,317030957
3125-RAHBV,150909322
6633-MPWBS,523107777
0373-AIVNJ,371594425
8785-EPNCG,535633379
1682-VCOIO,299783006
5729-KLZAR,130690000
2072-ZVJJX,733747362
8849-AYPTR,692082209
9518-IMLHK,934595632
1582-RAFML,627134942
3646-ITDGM,699531810
8740-CRYFY,955856922
3569-VLDHH,379463447
8224-KDLKN,378358053
7594-LZNWR,886026946
4001-TSBTV,519848388
2962-XPMCQ,671637226
8727-XDPUD,802887917
1043-UXOVO,767789863
1064-FBXNK,433129992
3996-ZNWYK,477796016
2878-DHMIN,186731809
7762-ONLJY,895918186
1678-FYZOW,673513704
5795-BKOYE,271024694
8627-EHGIP,252976949
7402-PWYJJ,300090690
5480-TBGPH,850845410
0018-NYROU,215181294
7501-VTYLJ,725644497
7608-RGIRO,674129408
0480-BIXDE,806166074
5895-QSXOD,661012706
9814-AOUDH,769888678
6175-IRFIT,858406024
8760-ZRHKE,818895127
1622-HSHSF,464799170
8854-CCVSQ,841852447
6749-UTDVX,121998093
5542-DHSXL,177327541
9102-OXKFY,257535229
0511-JTEOY,834931286
5216-WASFJ,756430086
7808-DVWEP,646980315
7067-KSAZT,895664216
2284-VFLKH,771279329
0366-NQSHS,392641995
6532-YLWSI,929585024
3807-BPOMJ,196638758
3892-NXAZG,259496779
4948-WBBKL,250256840
4182-BGSIQ,124567059
9300-AGZNL,262478404
0988-AADSA,947500356
9972-NKTFD,895307689
3717-LNXKW,259070304
5734-EJKXG,515909440
2207-RYYRL,634777914
6729-FZWSY,614787135
9695-IDRZR,762152171
8144-DGHXP,393883357
7814-LEEVE,171896963
1112-CUNAO,978569773
5175-AOBHI,957928969
5174-RNGBH,885450849
8631-WUXGY,759176250
7270-BDIOA,563469783
9565-JSNFM,741995613
5906-DVAPM,603921529
6654-QGBZZ,173594059
8348-JLBUG,766919442
0607-DAAHE,280551494
5641-DMBFJ,159480645
9200-NLNPD,766965628
2664-XJZNO,162018018
9732-KPKBW,838134409
3339-EAQNV,198757544
0921-OHLVP,637725984
3389-YGYAI,769103809
9560-ARGQJ,951951937
8350-NYMVI,573519863
1600-DILPE,271297070
0536-ESJEP,538608654
4654-GGUII,689499108
6478-HRRCZ,143788302
8510-BBWMU,818071191
6857-TKDJV,560536600
2360-RDGRO,332161027
0584-BJQGZ,497129551
5134-IKDAY,171473053
1360-XFJMR,606808751
3070-DVEYC,227103495
5730-RIITO,186768290
9058-MJLZC,652516376
5707-ORNDZ,556107332
0902-XKXPN,629859281
5177-RVZNU,567552148
0056-EPFBG,656212912
8993-IZEUX,260058977
8696-JKZNU,935649409
5380-AFSSK,222025115
8190-ZTQFB,223192353
0931-MHTEM,386431659
2055-PDADH,940066327
7515-LODFU,719921800
0440-UEDAI,223169566
1337-BOZWO,602863937
0868-VJRDR,170839283
8714-EUHJO,242902603
6344-SFJVH,863838206
3950-VPYJB,247747143
8041-TMEID,334540984
7321-ZNSLA,460367984
6941-KXRRV,676922653
3721-CNEYS,511196388
8727-JQFHV,339510595
9475-NNDGC,594368831
1355-KUSBG,281195336
3688-FTHLT,326247121
0899-LIIBW,885274778
2568-OIADY,918478607
1384-RCUXW,502825385
5825-XJOCM,829238955
6848-YLDFR,367288076
8125-QPFJD,562667018
2320-YKQBO,319834914
1193-RTSLK,343527254
2302-ANTDP,493648401
5923-GXUOC,784361147
4973-RLZVI,430377874
7869-ZYDST,506634728
4501-UYKBC,150550869
1215-EXRMO,825325984
2305-MRGLV,782786204
8404-VIOMB,940470833
5233-GEEAX,807325836
2359-KLTEK,883436099
5304-EFJLP,870259466
2673-ZALNP,361976980
9184-GALIL,683511032
4393-RYCRE,678646178
9746-MDMBK,405538706
3162-ZJZFU,411972636
8404-GFGCZ,893447026
8875-AKBYH,181679187
4432-ADRLB,291734907
0533-UCAAU,215298669
1394-SUIUH,541512423
3521-MNKLV,902869022
2533-TIBIX,673033670
8993-PHFWD,144685930
1565-RHDJD,157144489
7137-RYLPP,331571606
3765-JXVKY,920515232
5092-STPKP,248475467
7330-WZLNC,203605613
0114-PEGZZ,548531622
3359-DSRKA,191477197
8639-NHQEI,437686539
7161-DFHUF,694255538
3957-LXOLK,807137259
3720-DBRWL,710757549
6635-MYYYZ,979147141
8565-WUXZU,176566942
5281-BUZGT,746844947
4994-OBRSZ,232697604
0562-FGDCR,332617106
2436-QBZFP,349179262
3420-YJLQT,465442706
6040-CGACY,491490628
6582-PLFUU,778557209
8242-PDSGJ,858952583
0264-CNITK,488558342
0089-IIQKO,243395174
7839-NUIAA,314400281
6075-QMNRR,159978529
5378-IKEEG,341670399
5966-EMAZU,431505210
0440-EKDCF,141848292
4774-HHGGS,528265290
2718-GAXQD,780812756
2055-BFOCC,792186432
8180-AKMJV,703850789
4298-OYIFC,736121571
5566-SOEZD,289486743
9842-EFSYY,204932357
2272-WUSPA,599524535
4584-LBNMK,209445848
3898-GUYTS,471641381
0930-EHUZA,510368226
6413-XKKPU,236306322
9975-SKRNR,526597842
3703-KBKZP,684857513
1449-XQEMT,315115133
2626-URJFX,973779244
4973-MGTON,289911002
3682-YEUWS,647028066
1223-UNPKS,132830169
2612-RRIDN,151850821
4735-ASGMA,544882708
3446-QDSZF,177958469
3669-LVWZB,200766442
6892-EZDTG,761670582
5117-IFGPS,933150016
7379-FNIUJ,949348956
1627-AFWVJ,871333003
9725-SCPZG,940694633
5884-GCYMI,526916034
3217-FZDMN,818416043
4486-EFAEB,602687343
0060-FUALY,200283341
7853-GVUDZ,179481310
7480-QNVZJ,525372559
6954-OOYZZ,357986324
7088-FBAWU,517298585
8313-AFGBW,480175713
3943-KDREE,281069176
9239-ZBZZV,222359627
3097-IDVPU,961413545
4398-HSCJH,673233127
2197-OMWGI,225190135
2303-PJYHN,820342239
9795-VOWON,690090168
1237-WIYYZ,919562671
1987-AUELQ,776804141
7852-LECYP,151092736
4430-UZIPO,249765673
4822-LPTYJ,665938406
8165-CBKXO,361467237
6527-PZFPV,758072028
4855-SNKMY,597143965
9593-CVZKR,331148161
8595-SIZNC,403902291
8008-HAWED,162478983
7124-UGSUR,305665848
1862-SKORY,354098985
5236-XMZJY,774460267
4827-DPADN,642804948
2694-CIUMO,871473418
5846-ABOBJ,820752513
1439-LCGVL,898371675
0909-SDHNU,530974206
4647-XXZAM,950947223
1502-XFCVR,799444916
7740-KKCXF,736786844
5360-XGYAZ,193251203
9692-TUSXH,442847977
7912-SYRQT,774955223
3557-HTYWR,848288350
4816-JBHOV,758806073
8920-NAVAY,524705146
1699-TLDLZ,689791992
5600-PDUJF,327175285
8292-TYSPY,122318119
0567-XRHCU,818379073
1867-BDVFH,261341130
2067-QYTCF,289862093
2359-QWQUL,475009458
9103-TCIHJ,594951965
7407-SUJIZ,710095039
9150-KPBJQ,228048830
0052-DCKON,943785807
3654-ARMGP,903907297
9699-UBQFS,978932023
9367-TCUYN,285628689
1261-FWTTE,249543068
3528-HFRIQ,672232854
0708-SJDIS,612159106
4140-WJAWW,492315342
2073-QBVBI,964642926
6928-ONTRW,571661194
3320-VEOYC,908699384
5231-FIQPA,848656018
6617-WLBQC,431498135
2599-CIPQE,764020945
6653-CBBOM,277661183
8774-GSBUN,813211751
7326-RIGQZ,911759387
1401-FTHFQ,236202411
3247-ZVOUO,721504049
0254-FNMCI,338301889
1848-LBZHY,834213810
6101-IMRMM,941120913
8118-TJAFG,927450215
5429-LWCMV,537186543
7298-IZWLY,354913011
9758-MFWGD,152685607
3955-JBZZM,545787392
1268-ASBGA,912734381
8943-URTMR,736377860
4815-TUMEQ,465874328
4713-LZDRV,482052776
9909-IDLEK,331442395
4092-OFQZS,158500829
1561-BWHIN,248472438
4325-NFSKC,805025626
9927-DSWDF,562933373
9500-LTVBP,526835553
7252-NTGSS,826355143
8149-AIQCG,213603052
1360-JYXKQ,423661476
2955-PSXOE,259970354
7762-URZQH,190434750
0899-WZRSD,329182323
3255-GRXMG,682303977
4828-FAZPK,867657662
6094-ZIVKX,234310511
6925-BAYGL,333826938
3262-EIDHV,515912031
7354-OIJLX,198556765
1376-HHBDV,458535049
6907-NZZIJ,903346051
6133-OZILE,747432028
4135-FRWKJ,474525498
2911-UREFD,722383680
3744-ZRRDZ,695316127
5673-TIYIB,652709850
6551-ZCOTS,721203414
7191-ADRGF,570040323
5018-LXQQG,404217170
6892-BOGQE,459642489
1602-IJQQE,194076735
4628-WQCQQ,244124478
1746-TGTWV,511697735
5995-SNNEW,758807318
8050-WYBND,523090166
2821-WARNZ,338149801
4879-GZLFH,454112421
1644-IRKSF,539757284
8314-HTWVE,284983319
9402-ROUMJ,661668485
2507-QZPQS,702628286
7159-NOKYQ,724683420
5707-ZMDJP,370930658
8779-YIQQA,304250450
7136-IHZJA,875514401
8966-OIQHG,760686478
7074-STDCN,368234820
3705-PSNGL,292700557
8739-QOTTN,253555257
1399-OUPJN,437487990
0277-BKSQP,278651344
6502-HCJTI,831717917
2606-RMDHZ,410841323
5774-XZTQC,142771558
2676-SSLTO,572394123
6266-QHOJZ,174285792
7269-JISCY,283383037
0363-SVHYR,290411659
8547-NSBBO,124274580
8258-GSTJK,928824451
6861-OKBCE,735696893
9940-RHLFB,748956684
6591-QGOYB,374206777
9070-BCKQP,290587371
6421-SZVEM,820752334
1328-EUZHC,459889401
2995-UPRYS,859094195
8878-RYUKI,831353308
9633-DENPU,243646449
7811-JIVPF,543130900
7113-HIPFI,203783245
8541-QVFKM,337959206
6686-YPGHK,146997556
1383-EZRWL,851642263
9258-CNWAC,326321773
5371-VYLSX,539607819
6374-AFWOX,913777385
4759-TRPLW,183066997
5317-FLPJF,490939990
7621-VPNET,805053389
6034-YMTOB,656375397
8563-IIOXK,770254656
4903-CNOZC,806040894
4353-HYOJD,619212931
8020-BWHYL,655278775
7267-FRMJW,900344398
2982-VPSGI,376090636
4188-FRABG,681550495
8199-ZLLSA,300114577
4128-ETESU,583564332
0620-DLSLK,821251624
4625-EWPTF,195217290
5980-NOPLP,906917749
3850-OKINF,679913757
6892-XPFPU,745341061
8010-EZLOU,278980293
1156-ZFYDO,357139288
3295-YVUSR,933788201
8016-NCFVO,283628209
4119-ZYPZY,820593014
5549-ZGHFB,148656912
7577-SWIFR,877780272
0303-WMMRN,879231406
6408-OTUBZ,668658030
5204-HMGYF,563519698
1078-TDCRN,185704800
3727-OVPRY,740367676
3797-FKOGQ,545405035
7622-NXQZR,769234195
6196-HBOBZ,314946078
3970-XGJDU,547190792
7017-VFULY,961695106
5562-YJQGT,625830136
8807-OPMBM,545216938
5439-WIKXB,809133228
9874-QLCLH,753255367
8294-UIMBA,492228475
8109-YUOHE,642483256
5840-NVDCG,287408924
8092-NLTGF,168093238
5928-QLDHB,936091181
9840-EFJQB,719187178
0696-UKTOX,826250351
4801-KFYKL,299711239
3472-OAOOR,766057294
6135-OZQVA,724058515
8062-YBDOE,414116850
2252-JHJGE,630679433
4188-PCPIG,430473373
6000-APYLU,573165711
7105-BENQF,279261287
7721-DVEKZ,577605857
3566-VVORZ,408097826
9507-HSMMZ,509746961
2480-SQIOB,954047955
0947-IDHRQ,848869118
7813-TKCVO,537030144
0128-MKWSG,651759358
3672-YITQD,574454997
4350-ZTLPI,656967856
9048-JVYVF,916040877
0361-HJRDX,135601623
5727-MYATE,416052102
3823-KYNQY,710467019
8988-ECPJR,778480760
7570-WELNY,567006172
3021-VLNRJ,673928759
3776-EKTKM,902864002
2080-CAZNM,256356515
1028-FFNJK,956514378
6907-FLBER,896787241
3001-UNBTL,774920640
5982-PSMKW,185847153
3507-GASNP,743863702
7096-ZNBZI,425479498
1902-XBTFB,855004979
1676-MQAOA,454465768
0786-IVLAW,390778460
7566-DSRLQ,814195306
0643-OKLRP,435641205
7245-JMTTQ,457432111
6050-IJRHS,348373852
6202-JVYEU,733382610
8591-TKMZH,946888258
0734-OXWBT,851715172
4282-ACRXS,204054214
0365-TRTPY,880654753
7349-ALMUX,558015442
9381-NDKME,293613858
6502-KUGLL,419278764
1841-YSJGV,942868126
2794-XIMMO,140135494
8382-SHQEH,578418939
3511-BFTJW,805162923
7668-XCFYV,422853952
2983-ZANRP,444149848
7845-URHJN,828883467
3034-ZBEQN,601767660
5018-HEKFO,211501667
2923-ARZLG,145960569
3976-NLDEZ,639833628
2282-YGNOR,756712495
5336-UFNZP,624017731
6854-EXGSF,509585366
1241-EZFMJ,329247519
9233-PSYHO,503934608
5376-PCKNB,314534979
8044-BGWPI,234145283
4060-LDNLU,752247887
3589-PPVKW,565170412
8327-LZKAS,405998897
5887-IKKYO,131310662
1075-BGWOH,510812664
1755-RMCXH,374723152
0302-JOIVN,554433497
3858-XHYJO,267593583
4299-SIMNS,825038688
7025-IWFHT,734094418
6261-LHRTG,192885901
7841-FCRQD,882186133
2056-EVGZL,616146978
8777-MBMTS,855547179
7753-USQYQ,220602971
5366-IJEQJ,229978451
7661-CPURM,365559550
6233-HXJMX,477143932
5902-WBLSE,977438999
1981-INRFU,863596650
4971-PUYQO,755104105
3239-TPHPZ,712423898
5115-GZDEL,900473398
3338-CVVEH,332511109
8485-GJCDN,776266516
2615-YVMYX,196538329
2851-STERV,240034571
4393-GEADV,902937222
8486-AYEQH,731203514
1527-SXDPN,612874201
6029-WTIPC,261329761
8634-CILSZ,856568910
5419-JKZNQ,510181286
2495-KZNFB,619396278
1409-PHXTF,382181365
4560-WQAQW,160883342
9591-YVTEB,627718156
9309-BZGNT,468518938
4274-DRSQT,732433854
2027-DNKIV,297586243
8075-GXIUB,966297879
2885-HIJDH,731561391
5424-RLQLC,728899990
6682-QJDGB,494992330
6507-DTJZV,137360494
8780-IXSTS,609034480
7673-BQGKU,640091982
6723-WSNTY,716100534
9530-EHPOH,652560096
2725-IWWBA,596676313
0345-HKJVM,212891560
1061-PNTHC,707209875
0394-YONDK,679927350
6574-MCOEH,310176006
7399-QHBJS,762268385
3049-SOLAY,217415062
0997-YTLNY,788783040
3317-HRTNN,709379733
9479-HYNYL,900458321
3235-ETOOB,703546119
9708-KFDBY,163428354
8058-INTPH,574549769
3642-GKTCT,465493774
0774-RMNUW,673096693
1334-PDUKM,582556363
0756-MPZRL,270955384
2242-MFOTG,815627229
2927-CVULT,744963977
2144-BFDSO,830214559
8745-PVESG,969530060
7647-GYYKX,644015354
5647-FXOTP,391408757
5569-OUICF,980287650
8821-XNHVZ,699345830
2082-OJVTK,604069440
9700-ISPUP,283873314
9839-ETQOE,529357088
6078-VESFR,730041775
9027-TMATR,353815415
5940-NFXKV,593221143
1941-HOSAM,869516268
9110-HSGTV,578963293
0704-VCUMB,646567570
6171-ZTVYB,803798088
8053-WWDRO,765171846
9564-KCLHR,782400930
1935-IMVBB,483593698
2535-PBCGC,531269277
2082-CEFLT,588713605
1470-PSXNM,725229821
1213-NGCUN,551815846
2498-XLDZR,600699464
9866-OCCKE,230400552
5338-YHWYT,515814566
7718-UPSKJ,148560023
8731-WBBMB,706085982
1448-CYWKC,362450437
7901-IIDQV,226322953
2690-DVRVK,766320001
5688-KZTSN,338272313
1270-XKUCC,594511265
0334-ZFJSR,205909349
2894-QOJRX,137085787
5747-PMBSQ,939557541
5583-EJXRD,552996124
4565-EVZMJ,950909036
3143-JQEGI,365669505
6386-SZZKH,128082618
3327-YBAKM,125510199
9441-QHEVC,713642389
6705-LNMDD,512560647
2580-ASVVY,531722726
3370-GQEAL,766798615
5032-USPKF,828874487
2982-IHMFT,906252987
3521-SYVOR,504816920
4254-QPEDE,973787062
6283-GITPX,855064314
9526-JAWYF,557072046
0771-CHWSK,834135129
9788-HNGUT,483421755
9495-REDIY,895870345
5375-XLDOF,341019317
1172-VIYBP,632748810
5649-VUKMC,784959968
6559-PDZLR,444114737
8992-OBVDG,418974124
4273-MBHYA,341545374
